acc,accuracy,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instructions,correct_keyboard_response,correct_response,correct_target,count_about_this_template,count_blank,count_block_loop,count_block_sequence,count_end_of_experiment,count_end_of_practice,count_experiment,count_experimental_loop,count_feedback,count_fixation,count_instructions,count_keyboard_response,count_logger,count_practice_loop,count_prime,count_reset_feedback,count_target,count_trial_sequence,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block_loop,live_row_practice_loop,logfile,mouse_backend,opensesame_codename,opensesame_version,practice,prime,prime_condition,relation,repeat_cycle,response,response_end_of_experiment,response_end_of_practice,response_feedback,response_instructions,response_keyboard_response,response_target,response_time,response_time_end_of_experiment,response_time_end_of_practice,response_time_feedback,response_time_instructions,response_time_keyboard_response,response_time_target,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,target_condition,time_about_this_template,time_blank,time_block_loop,time_block_sequence,time_end_of_experiment,time_end_of_practice,time_experiment,time_experimental_loop,time_feedback,time_fixation,time_instructions,time_keyboard_response,time_logger,time_practice_loop,time_prime,time_reset_feedback,time_target,time_trial_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
0,0,0.016861538,0.016861538,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,93,1,1,0,0,0,0,NA,93,0,93,93,0,93,1,93,93,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,90,90,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,?¨ë”©,artifactual,similar-environmental,0,None,NA,a,NA,space,None,n,0.019100029,NA,2593.109,NA,6461.0581,0.019100029,925.8438,2,psycho,1024,2,48000,-16,experiment,999,odd,ê²¨ìš¸,natural,NA,215347.8006,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,214632.6628,2930.4788,216384.3331,216384.8307,9392.6066,214838.6334,NA,215457.4546,214621.1157,Extended template,0,1.534399926,91,yes,1024
0,0,0.01685326,0.01685326,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,0,0,94,1,1,0,0,0,0,NA,94,0,94,94,0,94,1,94,94,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,91,91,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,?”ë¶„,artifactual,no-correlation,0,None,NA,a,NA,space,None,n,0.016100006,NA,2593.109,NA,6461.0581,0.016100006,1212.473,2,psycho,1024,2,48000,-16,experiment,999,odd,? ë°œ,artifactual,NA,217186.0596,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,216472.6448,2930.4788,218504.5047,218504.9942,9392.6066,216679.7012,NA,217290.9287,216459.8694,Extended template,0,1.550499932,92,yes,1024
0,0,0.016849462,0.016849462,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,95,1,1,0,0,0,0,NA,95,0,95,95,0,95,1,95,95,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,92,92,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,?„ê¸°,natural,similar-environmental,0,None,NA,a,NA,space,None,a,0.016500009,NA,2593.109,NA,6461.0581,0.016500009,6326.1289,2,psycho,1024,2,48000,-16,experiment,999,odd,?„ì„ ,artifactual,NA,219307.4125,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,218592.4328,2930.4788,225744.37,225744.8757,9392.6066,218798.8225,NA,219417.2417,218579.0802,Extended template,0,1.566999941,93,yes,1024
0,0,0.016823404,0.016823404,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,96,1,1,0,0,0,0,NA,96,0,96,96,0,96,1,96,96,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,93,93,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,ê²½ì£¼,artifactual,no-correlation,0,None,NA,a,NA,space,None,a,0.014399993,NA,2593.109,NA,6461.0581,0.014399993,1760.8593,2,psycho,1024,2,48000,-16,experiment,999,odd,ë²„ìŠ¤,artifactual,NA,226553.0997,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,225829.3256,2930.4788,228420.5235,228421.0234,9392.6066,226038.3914,NA,226658.6502,225819.3453,Extended template,0,1.581399934,94,yes,1024
0,0,0.01680842,0.01680842,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,97,1,1,0,0,0,0,NA,97,0,97,97,0,97,1,97,97,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,94,94,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,?˜ì˜,artifactual,similar-environmental,0,None,NA,a,NA,space,None,n,0.015400001,NA,2593.109,NA,6461.0581,0.015400001,1198.1459,2,psycho,1024,2,48000,-16,experiment,999,odd,ë°”ë‹¤,natural,NA,229223.1872,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,228507.5853,2930.4788,230529.1024,230529.612,9392.6066,228714.6836,NA,229329.2345,228496.3132,Extended template,0,1.596799935,95,yes,1024
0,0,0.016809374,0.016809374,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,98,1,1,0,0,0,0,NA,98,0,98,98,0,98,1,98,98,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,95,95,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,"ë¶?,natural""",similar-environmental,0,None,NA,a,NA,space,None,a,0.016900012,NA,2593.109,NA,6461.0581,0.016900012,1374.4381,2,psycho,1024,2,48000,-16,experiment,999,odd,"?Œí™”ê¸?,artifactual""",NA,231327.5504,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,230612.5659,2930.4788,232808.5025,232809.0228,9392.6066,230819.4521,NA,231432.892,230604.5115,Extended template,0,1.613699947,96,yes,1024,,
0,0,0.016805154,0.016805154,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,99,1,1,0,0,0,0,NA,99,0,99,99,0,99,1,99,99,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,96,96,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,?ì°¨,artifactual,no-correlation,0,None,NA,a,NA,space,None,n,0.016400008,NA,2593.109,NA,6461.0581,0.016400008,986.1646,2,psycho,1024,2,48000,-16,experiment,999,odd,"??,natural""",NA,233615.6881,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,232900.3837,2930.4788,234708.9271,234709.4465,9392.6066,233106.2571,NA,233721.2365,232884.5918,Extended template,0,1.630099956,97,yes,1024,
0,0,0.016804081,0.016804081,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,100,1,1,0,0,0,0,NA,100,0,100,100,0,100,1,100,100,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,97,97,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,?¥ìŠˆ,non-word,non-word,0,None,NA,a,NA,space,None,n,0.016700011,NA,2593.109,NA,6461.0581,0.016700011,1081.56,2,psycho,1024,2,48000,-16,experiment,999,odd,"?¤ëŒì¥?,natural""",NA,235520.335,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,234796.8205,2930.4788,236709.0333,236709.5536,9392.6066,235012.1105,NA,235625.7761,234786.0468,Extended template,0,1.646799967,98,yes,1024,
0,0,0.016785858,0.016785858,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,101,1,1,0,0,0,0,NA,101,0,101,101,0,101,1,101,101,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,98,98,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,?œì–‘,natural,same phoneme,0,None,NA,a,NA,space,None,n,0.014999998,NA,2593.109,NA,6461.0581,0.014999998,1293.5216,2,psycho,1024,2,48000,-16,experiment,999,odd,?œí’,natural,NA,237508.6363,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,236792.9373,2930.4788,238908.4233,238908.9442,9392.6066,236999.8748,NA,237613.8888,236784.4888,Extended template,0,1.661799964,99,yes,1024
0,0,0.01679,0.01679,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,102,1,1,0,0,0,0,NA,102,0,102,102,0,102,1,102,102,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,99,99,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,ëª¨ë˜,natural,similar-environmental,0,None,NA,a,NA,space,None,n,0.017200015,NA,2593.109,NA,6461.0581,0.017200015,1568.8308,2,psycho,1024,2,48000,-16,experiment,999,odd,?ê°ˆ,natural,NA,239713.0493,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,238997.4714,2930.4788,241388.3431,241389.1851,9392.6066,239204.2018,NA,239818.4902,238985.2812,Extended template,0,1.678999979,100,yes,1024
0,0,0.0168,0.0168,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,103,1,1,0,0,0,0,NA,103,0,103,103,0,103,1,103,103,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,100,100,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,?í™”,artifactual,similar-environmental,0,None,NA,a,NA,space,None,a,0.017800019,NA,2593.109,NA,6461.0581,0.017800019,1222.1021,2,psycho,1024,2,48000,-16,experiment,999,odd,"?œë¼ë§?,artifactual""",NA,242200.0217,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,241476.379,2930.4788,243528.492,243529.0283,9392.6066,241692.4841,NA,242305.2355,241466.732,Extended template,0,1.696799998,101,yes,1024,
0,0,0.016786275,0.016786275,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,104,1,1,0,0,0,0,NA,104,0,104,104,0,104,1,104,104,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,101,101,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,"? ì„¤??,non-word""",non-word,0,None,NA,a,NA,space,None,a,0.015400001,NA,2593.109,NA,6461.0581,0.015400001,4823.8781,2,psycho,1024,2,48000,-16,experiment,999,odd,?œê³„,artifactual,NA,244337.9538,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,243614.1487,2930.4788,249268.8832,249269.4215,9392.6066,243830.156,NA,244443.4893,243606.5998,Extended template,0,1.712199999,102,yes,1024,
0,0,0.016779612,0.016779612,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,105,1,1,0,0,0,0,NA,105,0,105,105,0,105,1,105,105,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,102,102,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,"?ìƒˆê³?,non-word""",non-word,0,None,NA,a,NA,space,None,n,0.016100006,NA,2593.109,NA,6461.0581,0.016100006,2271.6654,2,psycho,1024,2,48000,-16,experiment,999,odd,"?˜ë­‡??,natural""",NA,250077.9538,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,249362.3594,2930.4788,252456.9754,252457.5175,9392.6066,249569.0557,NA,250183.6691,249348.2474,Extended template,0,1.728300005,103,yes,1024,,
0,0,0.016776923,0.016776923,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,x,1,0,106,1,1,0,0,0,0,NA,106,0,106,106,0,106,1,106,106,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,103,103,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,"?‰ì¥ê³?,artifactual""",non-word,0,None,NA,a,NA,space,None,x,0.016500009,NA,2593.109,NA,6461.0581,0.016500009,1632.9341,2,psycho,1024,2,48000,-16,experiment,999,odd,"ë¡œë°©??,non-word""",NA,253264.1117,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,252548.4593,2930.4788,255007.8143,255008.3594,9392.6066,252755.4039,NA,253369.5954,252533.8362,Extended template,0,1.744800014,104,yes,1024,,
0,0,0.016782856,0.016782856,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,107,1,1,0,0,0,0,NA,107,0,107,107,0,107,1,107,107,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,104,104,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,ë¡œì¼“,artifactual,same phoneme,0,None,NA,a,NA,space,None,a,0.0173999,NA,2593.109,NA,6461.0581,0.0173999,1812.1162,2,psycho,1024,2,48000,-16,experiment,999,odd,ë¡œë´‡,artifactual,NA,255817.6132,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,255093.8119,2930.4788,257736.933,257737.4956,9392.6066,255310.9837,NA,255923.2439,255084.7498,Extended template,0,1.762199914,105,yes,1024
0,0,0.016784905,0.016784905,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,x,1,0,108,1,1,0,0,0,0,NA,108,0,108,108,0,108,1,108,108,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,105,105,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,ë²¨íŠ¸,artifactual,non-word,0,None,NA,a,NA,space,None,x,0.017000013,NA,2593.109,NA,6461.0581,0.017000013,1119.34,2,psycho,1024,2,48000,-16,experiment,999,odd,ì§„ì›¬,non-word,NA,258554.6468,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,257822.2622,2930.4788,259781.0984,259781.6609,9392.6066,258046.5278,NA,258660.0807,257813.3233,Extended template,0,1.779199927,106,yes,1024
0,0,0.016781308,0.016781308,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,109,1,1,0,0,0,0,NA,109,0,109,109,0,109,1,109,109,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,106,106,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,"??,natural""",similar-environmental,0,None,NA,a,NA,space,None,n,0.016400008,NA,2593.109,NA,6461.0581,0.016400008,3921.9344,2,psycho,1024,2,48000,-16,experiment,999,odd,ê³„ê³¡,natural,NA,260592.549,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,259868.825,2930.4788,264620.9733,264621.5358,9392.6066,260084.6023,NA,260697.4384,259856.3907,Extended template,0,1.795599936,107,yes,1024,
0,0,0.016781481,0.016781481,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,110,1,1,0,0,0,0,NA,110,0,110,110,0,110,1,110,110,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,107,107,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,ë¡œë´‡,artifactual,same phoneme,0,None,NA,a,NA,space,None,a,0.016800012,NA,2593.109,NA,6461.0581,0.016800012,1229.768,2,psycho,1024,2,48000,-16,experiment,999,odd,ë¡œì¼“,artifactual,NA,265432.1777,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,264710.0117,2930.4788,266769.1062,266769.6737,9392.6066,264925.8811,NA,265537.5428,264696.7344,Extended template,0,1.812399947,108,yes,1024
0,0,0.016781651,0.016781651,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,111,1,1,0,0,0,0,NA,111,0,111,111,0,111,1,111,111,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,108,108,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,"ê°€??,natural""",similar-environmental,0,None,NA,a,NA,space,None,n,0.016800012,NA,2593.109,NA,6461.0581,0.016800012,1151.1854,2,psycho,1024,2,48000,-16,experiment,999,odd,?™ì—½,natural,NA,267569.8813,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,266856.3347,2930.4788,268833.1025,268833.6751,9392.6066,267063.8853,NA,267680.1182,266844.6398,Extended template,0,1.829199959,109,yes,1024,
0,0,0.016776363,0.016776363,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,112,1,1,0,0,0,0,NA,112,0,112,112,0,112,1,112,112,Sun Dec  3 01:03:01 2023,A template containing a practice and an experimental phase,yes,?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜_Bì¡?ê¸°ë§ê³¼ì œ?©ì‹¬ë¦¬ì‹¤??osexp,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜,no,mono,no,18,no,black,no,no,768,psycho,109,109,0,E:\2023?„ë„ 1?™ê¸°\?¸ì–´?™ê³¼?¬ë¦¬?¤í—˜\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,ë°”ë‹¤,natural,same phoneme,0,None,NA,a,NA,space,None,a,0.016200007,NA,2593.109,NA,6461.0581,0.016200007,718.9002,2,psycho,1024,2,48000,-16,experiment,999,odd,"ë°”êµ¬??,artifactual""",NA,269634.8142,16432.6265,16432.5808,NA,13838.4886,2882.2141,16432.1404,NA,268919.3065,2930.4788,270460.4196,270460.9938,9392.6066,269127.1626,NA,269740.4324,268908.8328,Extended template,0,1.845399966,110,yes,1024,
