acc,accuracy,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instructions,correct_keyboard_response,correct_response,correct_target,count_about_this_template,count_blank,count_block_loop,count_block_sequence,count_end_of_experiment,count_end_of_practice,count_experiment,count_experimental_loop,count_feedback,count_fixation,count_instructions,count_keyboard_response,count_logger,count_practice_loop,count_prime,count_reset_feedback,count_target,count_trial_sequence,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block_loop,live_row_practice_loop,logfile,mouse_backend,opensesame_codename,opensesame_version,practice,prime,prime_condition,relation,repeat_cycle,response,response_end_of_experiment,response_end_of_practice,response_feedback,response_instructions,response_keyboard_response,response_target,response_time,response_time_end_of_experiment,response_time_end_of_practice,response_time_feedback,response_time_instructions,response_time_keyboard_response,response_time_target,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,target_condition,time_about_this_template,time_blank,time_block_loop,time_block_sequence,time_end_of_experiment,time_end_of_practice,time_experiment,time_experimental_loop,time_feedback,time_fixation,time_instructions,time_keyboard_response,time_logger,time_practice_loop,time_prime,time_reset_feedback,time_target,time_trial_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
0,0,0.0245590979995375,0.0245590979995375,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,24,1,1,0,0,0,0,,24,0,24,24,0,24,1,24,24,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,21,21,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,모니터,artifactual,same phoneme,0,None,,n,,a,None,a,0.0211000442504882,,770.0398999731988,,716.150899999775,0.0211000442504882,819.1269999369979,2,psycho,1024,2,48000,-16,experiment,999,odd,모터,artifactual,,53073.47779988777,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,52336.77850000095,6775.033899932168,54010.76799992006,54010.99319988862,7491.714599891566,52567.61169992387,,53190.84559998009,52306.101299938746,Extended template,0,0.5403001559898257,22,yes,1024
0,0,0.0244217428743191,0.0244217428743191,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,25,1,1,0,0,0,0,,25,0,25,25,0,25,1,25,25,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,22,22,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,구름,natural,same phoneme,0,None,,n,,a,None,a,0.0213999301195144,,770.0398999731988,,716.150899999775,0.0213999301195144,1132.36439996399,2,psycho,1024,2,48000,-16,experiment,999,odd,구두,artifactual,,54874.0822999971,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,54143.3899999829,6775.033899932168,56123.8809999777,56124.1484999191,7491.714599891566,54357.6194999041,,54990.562699968,54119.097399991006,Extended template,0,0.5617000861093402,23,yes,1024
0,0,0.0243000055585677,0.0243000055585677,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,26,1,1,0,0,0,0,,26,0,26,26,0,26,1,26,26,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,23,23,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,기계,artifactual,inclusive,0,None,,n,,a,None,a,0.0215000472962856,,770.0398999731988,,716.150899999775,0.0215000472962856,694.3952000001445,2,psycho,1024,2,48000,-16,experiment,999,odd,컴퓨터,artifactual,,57035.06529994775,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,56276.46639989689,6775.033899932168,57836.58379991539,57836.8199999677,7491.714599891566,56490.38289999589,,57141.41909999307,56240.69019989111,Extended template,0,0.5832001334056258,24,yes,1024
0,0,0.0241680070757865,0.0241680070757865,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,27,1,1,0,0,0,0,,27,0,27,27,0,27,1,27,27,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,24,24,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,등산로,artifactual,similar-environmental,0,None,,n,,a,None,n,0.0210000434890389,,770.0398999731988,,716.150899999775,0.0210000434890389,627.1593999117613,2,psycho,1024,2,48000,-16,experiment,999,odd,산,natural,,58690.234799985774,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,57960.817299899645,6775.033899932168,59445.4984999029,59445.75099996291,7491.714599891566,58173.73999999836,,58817.575699999,57949.83689999208,Extended template,0,0.6042001768946648,25,yes,1024
0,0,0.024007696013611,0.024007696013611,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,28,1,1,0,0,0,0,,28,0,28,28,0,28,1,28,28,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,25,25,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,박쥐,natural,similar-environmental,0,None,,n,,a,None,n,0.0199999194592237,,770.0398999731988,,716.150899999775,0.0199999194592237,934.0423999819905,2,psycho,1024,2,48000,-16,experiment,999,odd,동굴,natural,,60334.929999895394,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,59586.8507999694,6775.033899932168,61375.80649997108,61376.05879991315,7491.714599891566,59807.46449995786,,60440.97759993747,59555.28809991665,Extended template,0,0.6242000963538885,26,yes,1024
0,0,0.0240703725635453,0.0240703725635453,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,29,1,1,0,0,0,0,,29,0,29,29,0,29,1,29,29,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,26,26,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,옷,artifactual,inclusive,0,None,,n,,a,None,a,0.0256999628618359,,770.0398999731988,,716.150899999775,0.0256999628618359,661.8033000268042,2,psycho,1024,2,48000,-16,experiment,999,odd,코트,artifactual,,62306.79589998908,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,61527.150099980645,6775.033899932168,63095.95869993791,63096.27659991384,7491.714599891566,61784.419199917465,,62433.24489996303,61489.001799956895,Extended template,0,0.6499000592157245,27,yes,1024
0,0,0.0239964283537119,0.0239964283537119,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,30,1,1,0,0,0,0,,30,0,30,30,0,30,1,30,30,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,27,27,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,풍차,artifactual,no-correlation,0,None,,n,,a,None,n,0.0219999346882104,,770.0398999731988,,716.150899999775,0.0219999346882104,641.2377000087872,2,psycho,1024,2,48000,-16,experiment,999,odd,흙,natural,,63973.64549990744,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,63226.43719997723,6775.033899932168,64743.42139996588,64743.6863000039,7491.714599891566,63450.38519997616,,64101.39279998839,63207.16619992163,Extended template,0,0.671899993903935,28,yes,1024
0,0,0.0239034456297241,0.0239034456297241,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,31,1,1,0,0,0,0,,31,0,31,31,0,31,1,31,31,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,28,28,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,바닥,artifactual,same phoneme,0,None,,n,,a,None,n,0.0212999293580651,,770.0398999731988,,716.150899999775,0.0212999293580651,700.4978000186384,2,psycho,1024,2,48000,-16,experiment,999,odd,바다,natural,,65623.38049989194,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,64885.93939994462,6775.033899932168,66443.04659997579,66443.31519992556,7491.714599891566,65118.87259990908,,65741.76249990705,64859.81409996748,Extended template,0,0.6931999232620001,29,yes,1024
0,0,0.0238833289283017,0.0238833289283017,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,32,1,1,0,0,0,0,,32,0,32,32,0,32,1,32,32,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,29,29,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,소나무,natural,same phoneme,0,None,,n,,a,None,a,0.0232999445870518,,770.0398999731988,,716.150899999775,0.0232999445870518,830.8143999893218,2,psycho,1024,2,48000,-16,experiment,999,odd,소방서,artifactual,,67323.60899995547,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,66587.17349998187,6775.033899932168,68283.37279998232,68283.65779994056,7491.714599891566,66807.15179990511,,67451.66199991945,66553.22289990727,Extended template,0,0.716499867849052,30,yes,1024
0,0,0.023793545551598,0.023793545551598,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,33,1,1,0,0,0,0,,33,0,33,33,0,33,1,33,33,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,30,30,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,멜블옴,non-word,non-word,0,None,,n,,a,None,n,0.0211000442504882,,770.0398999731988,,716.150899999775,0.0211000442504882,767.4082999583334,2,psycho,1024,2,48000,-16,experiment,999,odd,폭포,natural,,69173.79039991647,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,68436.75039999653,6775.033899932168,70068.03679990117,70068.3189999545,7491.714599891566,68667.44579991791,,69299.74239994772,68395.21149999928,Extended template,0,0.7375999120995402,31,yes,1024
0,0,0.0237531203310936,0.0237531203310936,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,x,1,0,34,1,1,0,0,0,0,,34,0,34,34,0,34,1,34,34,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,31,31,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,시계,artifactual,non-word,0,None,,n,,a,None,x,0.0224999384954571,,770.0398999731988,,716.150899999775,0.0224999384954571,986.185499932617,2,psycho,1024,2,48000,-16,experiment,999,odd,책솜,non-word,,70940.76319993474,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,70193.31809994765,6775.033899932168,72044.41329999827,72044.70099997707,7491.714599891566,70407.6457999181,,71057.37399996724,70180.0452999305,Extended template,0,0.7600998505949974,32,yes,1024
0,0,0.0236636331079132,0.0236636331079132,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,35,1,1,0,0,0,0,,35,0,35,35,0,35,1,35,35,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,32,32,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,곡물,natural,inclusive,0,None,,n,,a,None,n,0.0208000419661402,,770.0398999731988,,716.150899999775,0.0208000419661402,842.4042999977246,2,psycho,1024,2,48000,-16,experiment,999,odd,밀,natural,,72933.55359998532,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,72177.62769991532,6775.033899932168,73893.15599994734,73893.4450999368,7491.714599891566,72407.27129997686,,73049.95159991086,72152.13939989917,Extended template,0,0.7808998925611377,33,yes,1024
0,0,0.0237676465664716,0.0237676465664716,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,36,1,1,0,0,0,0,,36,0,36,36,0,36,1,36,36,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,33,33,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,바다,natural,same phoneme,0,None,,n,,a,None,a,0.0272000906988978,,770.0398999731988,,716.150899999775,0.0272000906988978,957.3455000063404,2,psycho,1024,2,48000,-16,experiment,999,odd,바구니,artifactual,,74758.10300000012,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,74026.7910999246,6775.033899932168,75833.47979991231,75833.85249995627,7491.714599891566,74240.85989990272,,74875.08869997691,74008.61079990864,Extended template,0,0.8080999832600355,34,yes,1024
0,0,0.0249114286686692,0.0249114286686692,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,37,1,1,0,0,0,0,,37,0,37,37,0,37,1,37,37,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,34,34,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,의자,artifactual,no-correlation,0,None,,n,,a,None,n,0.0638000201433897,,770.0398999731988,,716.150899999775,0.0638000201433897,922.2784000448884,2,psycho,1024,2,48000,-16,experiment,999,odd,행성,natural,,76716.39129996765,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,75976.63769999053,6775.033899932168,77757.18029995915,77757.53799988888,7491.714599891566,76190.64199994318,,76833.81629991345,75952.8333999915,Extended template,0,0.8719000034034252,35,yes,1024
0,0,0.0248472238632126,0.0248472238632126,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,38,1,1,0,0,0,0,,38,0,38,38,0,38,1,38,38,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,35,35,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,눈,natural,similar-environmental,0,None,,n,,a,None,a,0.0226000556722283,,770.0398999731988,,716.150899999775,0.0226000556722283,608.45150006935,2,psycho,1024,2,48000,-16,experiment,999,odd,스키,artifactual,,78608.4626999218,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,77876.94789993111,6775.033899932168,79334.1382999206,79334.43839999381,7491.714599891566,78091.59460000228,,78724.69869989436,77860.5681998888,Extended template,0,0.8945000590756536,36,yes,1024
0,0,0.0247405401456194,0.0247405401456194,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,39,1,1,0,0,0,0,,39,0,39,39,0,39,1,39,39,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,36,36,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,경주,artifactual,no-correlation,0,None,,n,,a,None,a,0.0208999263122677,,770.0398999731988,,716.150899999775,0.0208999263122677,1059.8654999630526,2,psycho,1024,2,48000,-16,experiment,999,odd,버스,artifactual,,80200.82039991394,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,79460.98119998351,6775.033899932168,81368.11979999766,81368.41599992476,7491.714599891566,79674.61259989068,,80307.30749992654,79450.80479991157,Extended template,0,0.9153999853879212,37,yes,1024
0,0,0.0248894732641546,0.0248894732641546,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,40,1,1,0,0,0,0,,40,0,40,40,0,40,1,40,40,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,37,37,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,산,natural,similar-environmental,0,None,,n,,a,None,a,0.0303999986499547,,770.0398999731988,,716.150899999775,0.0303999986499547,777.3266999283805,2,psycho,1024,2,48000,-16,experiment,999,odd,오두막,artifactual,,82267.15039997362,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,81521.67929999996,6775.033899932168,83153.17039994989,83153.5141998902,7491.714599891566,81741.60859989934,,82375.00040000305,81478.23589993641,Extended template,0,0.945799984037876,38,yes,1024
0,0,0.0249307710104263,0.0249307710104263,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,41,1,1,0,0,0,0,,41,0,41,41,0,41,1,41,41,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,38,38,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,계곡,natural,no-correlation,0,None,,n,,a,None,a,0.0265000853687524,,770.0398999731988,,716.150899999775,0.0265000853687524,695.9371999837458,2,psycho,1024,2,48000,-16,experiment,999,odd,화장실,artifactual,,84040.90639995411,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,83287.37159993034,6775.033899932168,84854.15009991266,84854.51340000145,7491.714599891566,83518.3182999026,,84157.14389993809,83264.89259989467,Extended template,0,0.9723000694066286,39,yes,1024
0,0,0.024922500597313,0.024922500597313,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,42,1,1,0,0,0,0,,42,0,42,42,0,42,1,42,42,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,39,39,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,안음풍,non-word,non-word,0,None,,n,,a,None,a,0.0245999544858932,,770.0398999731988,,716.150899999775,0.0245999544858932,805.9252999955788,2,psycho,1024,2,48000,-16,experiment,999,odd,의자,artifactual,,85741.20679998305,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,85013.25649989303,6775.033899932168,86673.75580000225,86674.09649991896,7491.714599891566,85224.31349998806,,85866.90959997941,84965.65849997569,Extended template,0,0.996900023892522,40,yes,1024
0,0,0.0250853666263382,0.0250853666263382,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,43,1,1,0,0,0,0,,43,0,43,43,0,43,1,43,43,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,40,40,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,로봇,artifactual,same phoneme,0,None,,n,,a,None,a,0.0316000077873468,,770.0398999731988,,716.150899999775,0.0316000077873468,665.0042000692338,2,psycho,1024,2,48000,-16,experiment,999,odd,로켓,artifactual,,87549.69229991548,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,86793.69969991967,6775.033899932168,88323.85829999112,88324.20019991696,7491.714599891566,87032.48840000015,,87657.8576999018,86784.8687999649,Extended template,0,1.0285000316798687,41,yes,1024
0,0,0.0250523804598266,0.0250523804598266,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,44,1,1,0,0,0,0,,44,0,44,44,0,44,1,44,44,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,41,41,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,산,natural,similar-environmental,0,None,,n,,a,None,n,0.0236999476328492,,770.0398999731988,,716.150899999775,0.0236999476328492,1003.3916999818756,2,psycho,1024,2,48000,-16,experiment,999,odd,계곡,natural,,89182.98899999354,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,88444.4917999208,6775.033899932168,90294.92799995931,90295.29169993477,7491.714599891566,88657.24509989377,,89290.61719996389,88428.43039997388,Extended template,0,1.052199979312718,42,yes,1024
0,0,0.024962791263364,0.024962791263364,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,45,1,1,0,0,0,0,,45,0,45,45,0,45,1,45,45,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,42,42,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,피자,artifactual,similar-environmental,0,None,,n,,a,None,a,0.0212000450119376,,770.0398999731988,,716.150899999775,0.0212000450119376,1801.5282000415027,2,psycho,1024,2,48000,-16,experiment,999,odd,파스타,artifactual,,91201.13179995678,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,90427.3167999927,6775.033899932168,93109.66819990426,93109.99989998528,7491.714599891566,90657.63239993248,,91307.1815998992,90408.21229992434,Extended template,0,1.0734000243246555,43,yes,1024
0,0,0.0248681833247908,0.0248681833247908,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,46,1,1,0,0,0,0,,46,0,46,46,0,46,1,46,46,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,43,43,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,향수,artifactual,no-correlation,0,None,,n,,a,None,a,0.0208000419661402,,770.0398999731988,,716.150899999775,0.0208000419661402,663.5463999118656,2,psycho,1024,2,48000,-16,experiment,999,odd,선풍기,artifactual,,94018.30679993144,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,93244.26579999272,6775.033899932168,94788.82319992408,94789.16419995949,7491.714599891566,93474.17109995148,,94124.2175999796,93222.835799912,Extended template,0,1.0942000662907958,44,yes,1024
0,0,0.0248177804880672,0.0248177804880672,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,47,1,1,0,0,0,0,,47,0,47,47,0,47,1,47,47,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,44,44,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,프린터,artifactual,similar-environmental,0,None,,n,,a,None,a,0.0226000556722283,,770.0398999731988,,716.150899999775,0.0226000556722283,811.3030000822619,2,psycho,1024,2,48000,-16,experiment,999,odd,종이,artifactual,,95657.26299991366,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,94926.72899994068,6775.033899932168,96586.9050999172,96587.26129995192,7491.714599891566,95141.46419998724,,95774.64919991326,94900.55949997624,Extended template,0,1.116800121963024,45,yes,1024
0,0,0.0247413079942698,0.0247413079942698,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,48,1,1,0,0,0,0,,48,0,48,48,0,48,1,48,48,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,45,45,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,구두,artifactual,same phoneme,0,None,,n,,a,None,n,0.0213000457733869,,770.0398999731988,,716.150899999775,0.0213000457733869,635.6769000412896,2,psycho,1024,2,48000,-16,experiment,999,odd,구름,natural,,97457.93829998,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,96720.1488999417,6775.033899932168,98211.8279999122,98212.1757999994,7491.714599891566,96941.38879992532,,97575.23899991064,96698.95709992852,Extended template,0,1.138100167736411,46,yes,1024
0,0,0.0247680904105939,0.0247680904105939,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,49,1,1,0,0,0,0,,49,0,49,49,0,49,1,49,49,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,46,46,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,성냥,artifactual,same phoneme,0,None,,n,,a,None,a,0.0260000815615057,,770.0398999731988,,716.150899999775,0.0260000815615057,780.8715000282973,2,psycho,1024,2,48000,-16,experiment,999,odd,성적표,artifactual,,99075.54499991238,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,98344.58769997582,6775.033899932168,99989.5155999111,99989.92510000244,7491.714599891566,98558.11009998432,,99207.55289995576,98319.33609989936,Extended template,0,1.164100249297917,47,yes,1024
0,0,0.024979172546106,0.024979172546106,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,50,1,1,0,0,0,0,,50,0,50,50,0,50,1,50,50,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,47,47,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,화분,artifactual,no-correlation,0,None,,n,,a,None,a,0.0349000329151749,,770.0398999731988,,716.150899999775,0.0349000329151749,728.8050999632105,2,psycho,1024,2,48000,-16,experiment,999,odd,신발,artifactual,,100891.51929994114,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,100153.23229995556,6775.033899932168,101764.38909990247,101764.87429998817,7491.714599891566,100374.5541999815,,101034.5140999416,100108.90479991212,Extended template,0,1.199000282213092,48,yes,1024
